"provision_id";"country";"source_id";"source_title";"source_file";"source_type";"normative_rank";"article";"subdivision";"citation";"provision_text";"mechanism";"right_dimension";"actor";"authority";"obligation_or_faculty";"procedure";"requirement";"restriction";"remedy";"sanction_or_accountability";"legal_anchor_type";"anchor_strength";"operational_dependence";"gap_type";"confidence";"manual_review_required";"notes"
"CRC-RATSRE-0041";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"10";"";"CRC-RATSRE 10";"Los trabajadores podrán disfrutar de un período de descanso de quince minutos pagados durante el curso de la jornada, el cual será otorgado por el jefe de cada oficina, de forma tal que no se afecte o desmejore el servicio público, pero que en ningún caso podrá ser ni al inicio ni al final de cada jornada, ni acumulativo. Disfrutarán además de treinta minutos pagados, para tomar el almuerzo, los cuales serán entre las once y treinta y las doce y treinta horas de cada día, de acuerdo con la programación que al efecto realice el Jefe de la oficina. #### CAPÍTULO IV DEL CONTROL DE ASISTENCIA";"";"";"";"";"faculty";"";"";"";"";"";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
"CRC-RATSRE-0042";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"11";"";"CRC-RATSRE 11";"Se exonerará de la obligación de registrar la asistencia a todo funcionario que tenga como mínimo quince años de laborar para el Tribunal Supremo de Elecciones, siempre y cuando haya sido cumplido con su asistencia y puntualidad, lo cual será verificado por el Departamento de Recursos Humanos con base en los siguientes parámetros que debe cumplir:";"electoral_authority_internal_governance";"";"TSE";"TSE";"";"";"";"";"";"";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
"CRC-RATSRE-0043";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"11";"Inc. a";"CRC-RATSRE 11 Inc. a";"a)     Que no consten en su expediente personal más de tres amonestaciones escritas por año, ni sanciones de suspensión de labores por llegadas tardías, omisiones de marca, abandono de trabajo o ausencias injustificadas, durante los últimos cinco años continuos de servicio en el Tribunal y,";"";"";"";"";"";"";"";"";"";"";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
"CRC-RATSRE-0044";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"11";"Inc. b";"CRC-RATSRE 11 Inc. b";"b)    Que el resultado de sus calificaciones anuales de servicio durante los últimos cinco años no sea inferior a “muy bueno”. También podrá otorgarse este beneficio a aquellos funcionarios que hayan servido como mínimo cinco años continuos en el Tribunal Supremo de Elecciones y diez años o más en una o varias instituciones del sector público incluyendo    el mismo Tribunal y además cumplan con los parámetros dispuestos en los incisos a) y b) anteriores. Además, podrán obtener excepcionalmente este beneficio de forma temporal, los funcionarios que se encuentren en cualquiera de los siguientes supuestos y mientras subsista la causa:";"electoral_authority_internal_governance";"";"TSE";"TSE";"faculty";"";"";"";"";"";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
"CRC-RATSRE-0045";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"11";"Inc. a";"CRC-RATSRE 11 Inc. a";"a)   A las funcionarias de la institución durante todo el período de gestación, previa acreditación ante el Departamento de Recursos Humanos de su condición de embarazo mediante la correspondiente certificación médica emitida por las autoridades competentes de la Caja Costarricense de Seguro Social. REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES Decreto n.° 3-1996";"electoral_authority_internal_governance";"";"TSE";"TSE";"";"";"";"";"";"";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
"CRC-RATSRE-0046";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"11";"Inc. b";"CRC-RATSRE 11 Inc. b";"b)   Cuando el funcionario tenga un padecimiento de salud terminal, con base en una certificación médica extendida por la Caja Costarricense de Seguro Social, situación que el beneficiario o beneficiaria deberá acreditar al menos cada seis meses ante el Departamento de Recursos Humanos. El beneficio contemplado en todos los supuestos antes señalados, podrá empezar a disfrutarse a partir del día siguiente de la comunicación de otorgamiento por parte del Departamento de Recursos Humanos. Es obligación de las jefaturas inmediatas de las personas funcionarias a quienes se les otorgue el beneficio de exoneración del registro de asistencia, comunicar al Departamento de Recursos Humanos cualquier incumplimiento por parte de sus subalternos con respecto a sus obligaciones de asistencia y puntualidad, con el propósito de que se apliquen las sanciones correspondientes, previo desarrollo del procedimiento administrativo previsto en la Ley General de la Administración Pública. La imposición de alguna sanción como consecuencia del procedimiento citado será causal para que el Departamento de Recursos Humanos revoque el beneficio otorgado. Quien disfrute de este beneficio no estará exento de cumplir con la aplicación de la normativa atinente en materia de permisos, licencias y demás obligaciones laborales. Nota: Reformado el artículo 11 por el decreto n.° 9-2015 del Tribunal Supremo de Elecciones, publicado en La Gaceta n.° 48 de 10 de marzo de 2015.";"electoral_authority_internal_governance";"";"TSE";"TSE";"obligation";"yes";"yes";"";"";"yes";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
"CRC-RATSRE-0047";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"12";"";"CRC-RATSRE 12";"El registro de asistencia se hará por medio de los dispositivos de control que implemente el Departamento de Recursos Humanos y en los lugares designados al efecto, tanto al inicio como al final de cada jornada laboral. Si por cualquier circunstancia no existiera o no funcionara el dispositivo de control referido en el párrafo anterior, dicho departamento dispondrá, en cada caso, la forma como se deberá llevar a cabo el control de asistencia. Los funcionarios que deban ejercer sus labores fuera de las instalaciones del Tribunal podrán omitir el registro de asistencia, previa autorización de la jefatura inmediata, quien lo comunicará al Departamento de Recursos Humanos dentro de los cinco días hábiles siguientes al otorgamiento de la autorización. Nota: Reformado el artículo 12 por Decreto n.° 14-2012 del Tribunal Supremo de Elecciones de 31 de agosto de 2012, publicado en La Gaceta n.° 219 de 13 de noviembre de 2012. REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES Decreto n.° 3-1996";"electoral_authority_internal_governance";"";"TSE";"TSE";"";"yes";"";"";"";"";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
"CRC-RATSRE-0048";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"13";"";"CRC-RATSRE 13";"Cada funcionario es responsable de registrar personal y puntualmente las marcas correspondientes al inicio y finalización de su jornada de trabajo. En caso de que el funcionario tenga algún problema técnico con el registro de la marca de ingreso o salida, deberá comunicarlo al Departamento de Recursos Humanos de forma inmediata o a más tardar el día hábil siguiente, por los medios que este disponga. Nota: Reformado el artículo 13 por Decreto n.° 14-2012 del Tribunal Supremo de Elecciones de 31 de agosto de 2012, publicado en La Gaceta n.° 219 de 13 de noviembre de 2012.";"electoral_authority_internal_governance";"";"TSE";"TSE";"";"yes";"";"";"";"";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
"CRC-RATSRE-0049";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"14";"";"CRC-RATSRE 14";"Ante la omisión de una marca al iniciar o al finalizar la jornada de trabajo, el Departamento de Recursos Humanos prevendrá al funcionario para que realice la justificación debida dentro del plazo de tres días hábiles a partir del día siguiente a dicha comunicación. No será razón justificante de la omisión de una o ambas marcas en un mismo día, el haber incurrido en olvido involuntario. Vencido este plazo, no se aceptará justificación alguna. La omisión injustificada de una marca en el registro de asistencia, sea a la hora de inicio o finalización de la jornada laboral, será considerada como ausencia a la correspondiente fracción de jornada. La omisión injustificada de ambas marcas en el mismo día será considerada como una ausencia completa. Las omisiones injustificadas de marca, señaladas en los párrafos anteriores, se sancionarán conforme lo establece el artículo 22 del presente reglamento. Nota: Reformado el artículo 14 por Decreto n.º 14-2012 del Tribunal Supremo de Elecciones de 31 de agosto de 2012, publicado en La Gaceta n.° 219 de 13 de noviembre de 2012.";"electoral_authority_internal_governance";"";"TSE";"TSE";"";"yes";"";"";"";"";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
"CRC-RATSRE-0050";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"15";"";"CRC-RATSRE 15";"El funcionario que registre la marca de asistencia de otro servidor o servidora, podrá ser sancionada de la siguiente forma:";"";"";"";"";"faculty";"";"";"";"";"";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
"CRC-RATSRE-0051";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"15";"Inc. a";"CRC-RATSRE 15 Inc. a";"a)    Suspensión hasta por ocho días, la primera vez.";"";"";"";"";"";"";"";"";"";"";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
"CRC-RATSRE-0052";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"15";"Inc. b";"CRC-RATSRE 15 Inc. b";"b)    Despido sin responsabilidad patronal, la segunda vez. Será acreedora de la misma sanción la persona funcionaria a quien se le compruebe haber solicitado o consentido que otra persona le registre su asistencia. El funcionario que por error registre la marca de asistencia de otra persona o aquel funcionario a quien por error un tercero le haya registrado su marca deberá comunicarlo por escrito al Departamento de Recursos Humanos, a REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES Decreto n.° 3-1996 más tardar dentro del día hábil siguiente. De no hacerlo, se le aplicará las sanciones previstas en este artículo. Nota: Reformado el artículo 15 por Decreto n.° 14-2012 del Tribunal Supremo de Elecciones de 31 de agosto de 2012, publicado en La Gaceta n.° 219 de 13 de noviembre de 2012. #### CAPÍTULO V DE LAS LLEGADAS TARDÍAS Y AUSENCIAS";"electoral_authority_internal_governance";"";"TSE";"TSE";"";"";"";"";"";"yes";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
"CRC-RATSRE-0053";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"16";"";"CRC-RATSRE 16";"El trabajador deberá presentarse al puesto de trabajo que se le haya asignado a más tardar a la hora indicada para el inicio de su jornada. Nota: Reformado el artículo 16 por Decreto n.° 14-2012 del Tribunal Supremo de Elecciones de 31 de agosto de 2012, publicado en La Gaceta n.° 219 de 13 de noviembre de 2012.";"electoral_authority_internal_governance";"";"TSE";"TSE";"";"";"";"";"";"";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
"CRC-RATSRE-0054";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"17";"";"CRC-RATSRE 17";"Se considerará llegada tardía el ingreso al trabajo después de cinco minutos de la hora señalada para el comienzo de las labores. Nota: Reformado el artículo 17 por Decreto n.° 14-2012 del Tribunal Supremo de Elecciones de 31 de agosto de 2012, publicado en La Gaceta n.° 219 de 13 de noviembre de 2012.";"electoral_authority_internal_governance";"";"TSE";"TSE";"";"";"";"";"";"";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
"CRC-RATSRE-0055";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"17 bis";"";"CRC-RATSRE 17 bis";".- Ante una llegada tardía, el funcionario deberá:";"";"";"";"";"";"";"";"";"";"";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
"CRC-RATSRE-0056";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"17 bis";"Inc. a";"CRC-RATSRE 17 bis Inc. a";"a)    Llenar la boleta de justificación con el visto bueno de la jefatura inmediata, quien tendrá un día hábil para otorgarlo o denegarlo y entregar a la persona funcionaria la boleta respectiva. La persona funcionaria podrá, en caso de que se le deniegue la justificación, acudir ante la Dirección respectiva, la cual, tendrá un día hábil para otorgar o no la justificación. En caso de ausencias temporales de la jefatura inmediata, la persona funcionaria podrá solicitar la justificación ante la Dirección respectiva.";"";"";"";"";"faculty";"";"";"";"";"";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
"CRC-RATSRE-0057";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"17 bis";"Inc. b";"CRC-RATSRE 17 bis Inc. b";"b)    Presentar dicha boleta ante el Departamento de Recursos Humanos dentro de los cinco días hábiles posteriores a la llegada tardía. Vencido el plazo anterior, no procederá el trámite de justificación de la llegada tardía. A un mismo funcionario se le podrán justificar hasta cuatro llegadas tardías en un mes calendario. En casos excepcionales, se le podrá justificar más de esa cantidad, pero para tales efectos la jefatura inmediata o la Dirección correspondiente deberá adjuntar a las boletas respectivas un oficio en el que haga constar las razones de tal justificación. REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES Decreto n.° 3-1996 De no cumplir todos los puntos anteriores, se aplicará al funcionario la sanción dispuesta en el artículo 18 del presente reglamento. Nota: Adicionado el artículo 17 bis por Decreto n.° 14-2012 del Tribunal Supremo de Elecciones de 31 de agosto de 2012, publicado en La Gaceta n.° 219 de 13 de noviembre de 2012.";"electoral_authority_internal_governance";"";"TSE";"TSE";"faculty";"yes";"";"";"";"yes";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
"CRC-RATSRE-0058";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"18";"";"CRC-RATSRE 18";"Las llegadas tardías injustificadas computables en un mes calendario serán sancionadas de la siguiente forma:";"";"";"";"";"";"";"";"";"";"";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
"CRC-RATSRE-0059";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"18";"Inc. a";"CRC-RATSRE 18 Inc. a";"a)    Por la segunda y la tercera, amonestación escrita.";"";"";"";"";"";"";"";"";"";"";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
"CRC-RATSRE-0060";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"18";"Inc. b";"CRC-RATSRE 18 Inc. b";"b)    Por la cuarta, suspensión sin goce de salario por dos días.";"";"";"";"";"";"";"";"";"";"";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
"CRC-RATSRE-0061";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"18";"Inc. c";"CRC-RATSRE 18 Inc. c";"c)    Por la quinta, suspensión sin goce de salario por tres días.";"";"";"";"";"";"";"";"";"";"";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
"CRC-RATSRE-0062";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"18";"Inc. d";"CRC-RATSRE 18 Inc. d";"d)    Por la sexta, suspensión sin goce de salario por cuatro días.";"";"";"";"";"";"";"";"";"";"";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
"CRC-RATSRE-0063";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"18";"Inc. e";"CRC-RATSRE 18 Inc. e";"e)    Por la séptima, suspensión sin goce de salario por cinco días.";"";"";"";"";"";"";"";"";"";"";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
"CRC-RATSRE-0064";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"18";"Inc. f";"CRC-RATSRE 18 Inc. f";"f)    Por la octava, suspensión sin goce de salario por seis días.";"";"";"";"";"";"";"";"";"";"";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
"CRC-RATSRE-0065";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"18";"Inc. g";"CRC-RATSRE 18 Inc. g";"g)    Por la novena, suspensión sin goce de salario por siete días.";"";"";"";"";"";"";"";"";"";"";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
"CRC-RATSRE-0066";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"18";"Inc. h";"CRC-RATSRE 18 Inc. h";"h)    Por diez o más, despido sin responsabilidad patronal. Nota: Reformado el artículo 18 por Decreto n.° 14-2012 del Tribunal Supremo de Elecciones de 31 de agosto de 2012, publicado en La Gaceta n.° 219 de 13 de noviembre de 2012.";"electoral_authority_internal_governance";"";"TSE";"TSE";"";"";"";"";"";"";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
"CRC-RATSRE-0067";"Costa Rica";"CRC-RATSRE";"REGLAMENTO AUTÓNOMO DE SERVICIOS DEL TRIBUNAL SUPREMO DE ELECCIONES";"reglamento_autonomo_servicios_tse.md";"administrative_reglamento";"7";"18 bis";"";"CRC-RATSRE 18 bis";".- Las llegadas tardías injustificadas superiores a los treinta minutos se considerarán como media ausencia, se computarán según lo establecido en el artículo 19 párrafo segundo y se sancionarán conforme lo que establece el artículo 22, ambos del presente reglamento. Nota: Adicionado el artículo 18 bis por Decreto n.° 14-2012 del Tribunal Supremo de Elecciones de 31 de agosto de 2012, publicado en La Gaceta n.° 219 de 13 de noviembre de 2012.";"electoral_authority_internal_governance";"";"TSE";"TSE";"";"";"";"";"";"";"electoral_administrative";"1";"high";"administrative_overdependence";"low";"true";""
