"edge_id","country","mechanism_id","mechanism_name","source_actor_id","source_actor_name","target_actor_id","target_actor_name","relationship_type","process_stage","domestic_source_id","citation","legal_text_excerpt","legal_anchor_type","anchor_strength","mandatory_or_discretionary","timeline_defined","remedy_available","territorial_level","edge_confidence","edge_derivation_method","manual_review_required","notes","exclusion_reason"
"MEXV2-EDGE-0354","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 175","anterior, el Instituto asignará como prerrogativa para los partidos políticos, a través de los Organismos Públicos Locales, cuarenta y un minutos diarios en cada estación de radio y canal de televisió","statutory","4","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0355","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 178 Num. 2","2. Los partidos políticos nacionales que, en la entidad de que se trate, no hubiesen obtenido en la elección para diputados locales inmediata anterior, el porcentaje mínimo de votos para tener derecho","statutory","4","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0356","Mexico","MEX-MECH-","","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 179 Num. 1","1. En las entidades federativas a que se refiere el artículo 175 de esta Ley el Instituto asignará, para el cumplimiento de los fines propios de los Organismos Públicos Locales, tiempo en radio y tele","statutory","3","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0357","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 180 Num. 1","1. En ningún caso el Instituto podrá autorizar a los partidos políticos tiempo o mensajes en radio y televisión en contravención de las reglas establecidas en este capítulo.","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0358","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 180 Num. 2","2. Los gastos de producción de los mensajes para radio y televisión de los partidos políticos serán sufragados con sus propios recursos.","statutory","4","discretionary","no","yes","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0359","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 181 Num. 1","1. Fuera de los periodos de precampaña y campaña electorales federales, del tiempo a que se refiere el inciso g) del apartado A de la Base III del artículo 41 de la Constitución, los partidos político","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0360","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 183 Num. 6","6. Las señales radiodifundidas que se transmitan en los servicios de televisión restringida, incluyendo las derivadas de la multiprogramación, deberán incorporar, sin alteración alguna, los mensajes d","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0361","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 183 Num. 8","8. Los concesionarios de televisión restringida que distribuyan señales radiodifundidas derivadas de la multiprogramación deberán incluir, sin alteración alguna, los mensajes de los partidos políticos","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0362","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 187","[1. Los partidos políticos nacionales disfrutarán de las franquicias postales y telegráficas, dentro del territorio nacional, que sean necesarias para el desarrollo de sus actividades, en los términos","statutory","4","discretionary","yes","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0363","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 189","[1. Las franquicias telegráficas se otorgarán exclusivamente para su utilización dentro del territorio nacional y se sujetarán a las siguientes reglas: a) Sólo podrán hacer uso de las franquicias tele","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0364","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 190 Num. 1","1. La fiscalización de los partidos políticos se realizará en los términos y conforme a los procedimientos previstos por esta Ley y de conformidad con las obligaciones previstas en la Ley General de P","statutory","4","discretionary","yes","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0365","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 191 Num. 2","2. En el caso de que el Instituto delegue en los Organismos Públicos Locales la función de la fiscalización ordinaria de los partidos políticos locales, deberá verificar la capacidad técnica y operati","statutory","4","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0366","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 192 Num. 5","5. Las disposiciones en materia de fiscalización de partidos políticos serán aplicables, en lo conducente, a las agrupaciones políticas nacionales.","statutory","4","discretionary","no","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0368","Mexico","MEX-MECH-011","transparency_and_accountability","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 195 Num. 2","2. [En el ejercicio de dichas funciones, los Organismos Públicos Locales deberán coordinarse con de la Unidad Técnica de Fiscalización de la Comisión de Fiscalización.]  Numeral declarado inválido y “","statutory","4","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0369","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 196","[1. La Unidad Técnica de Fiscalización de la Comisión de Fiscalización del Instituto es el órgano que tiene a su cargo la recepción y revisión integral de los informes que presenten los partidos polít","statutory","4","discretionary","no","yes","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0370","Mexico","MEX-MECH-003","political_parties","MEX-ACT-006","Partidos Políticos Nacionales","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 199 Num. 1","1. [La Unidad Técnica de Fiscalización tendrá las facultades siguientes:]  Párrafo declarado inválido y “. En los informes se especificarán, en su caso, las irregularidades en que hubiesen incurrido l","statutory","4","discretionary","yes","yes","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0371","Mexico","MEX-MECH-","","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 201","[1. Con fundamento en el artículo 41 de la Constitución y para asegurar el desempeño profesional de las actividades del Instituto y de los Organismos Públicos Locales, por conducto de la Dirección Eje","statutory","3","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0372","Mexico","MEX-MECH-","","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 202","[1. El Servicio Profesional Electoral Nacional se integra por los servidores públicos de los órganos ejecutivos y técnicos del Instituto y de los Organismos Públicos Locales. Contará con dos sistemas ","statutory","3","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0373","Mexico","MEX-MECH-","","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 202 Num. 5","5. Los cuerpos se estructurarán por niveles o rangos propios, diferenciados de los cargos y puestos de la estructura orgánica del Instituto y de los Organismos Públicos Locales. Los niveles o rangos p","statutory","3","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0374","Mexico","MEX-MECH-","","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 202 Num. 7","7. La permanencia de los servidores públicos en el Instituto y en los Organismos Públicos Locales estará sujeta a la acreditación de los exámenes de los programas de formación y desarrollo profesional","statutory","3","discretionary","yes","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0375","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 202 Num. 8","8. Los cuerpos de la función ejecutiva proveerán de sus rangos o niveles a los funcionarios que cubrirán los cargos establecidos por esta Ley para las direcciones y Juntas Ejecutivas en los siguientes","statutory","4","discretionary","yes","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0376","Mexico","MEX-MECH-","","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 203","[1. El Estatuto deberá establecer las normas para: a) Definir los niveles o rangos de cada cuerpo y los cargos o puestos a los que dan acceso; b) Formar el catálogo general de cargos y puestos del Ins","statutory","3","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0377","Mexico","MEX-MECH-","","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 203 Num. 3","3. El Secretario Ejecutivo del Instituto podrá celebrar convenios con instituciones académicas y de educación superior para impartir cursos de formación, capacitación y actualización para aspirantes y","statutory","3","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0378","Mexico","MEX-MECH-","","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","","","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 204","[1. En el Estatuto se establecerán, además de las normas para la organización del Servicio Profesional Electoral Nacional, las relativas a los empleados administrativos y de trabajadores auxiliares de","statutory","3","discretionary","no","no","yes","exclude","excluded_comention_only","false","","no authority field; co-mention only"
"MEXV2-EDGE-0379","Mexico","MEX-MECH-002","right_to_stand_for_election","MEX-ACT-006","Partidos Políticos Nacionales","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGIPE","MEX-LGIPE 207 Num. 1","1. El proceso electoral es el conjunto de actos ordenados por la Constitución y esta Ley, realizados por las autoridades electorales, los partidos políticos, así como la ciudadanía, que tiene por obje","statutory","4","discretionary","yes","no","no","exclude","excluded_comention_only","false","","no authority field; co-mention only"
